Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
852.2075	852.2146	46953.0	64155.0	Pipistrellus pipistrellus	0.456	0.544	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
852.3985	852.4044	45234.0	61012.0	Pipistrellus pipistrellus	0.569	0.664	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
852.4945	852.5009	46953.0	60888.0	Pipistrellus pipistrellus	0.573	0.646	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
852.6835	852.6906	46953.0	62868.0	Pipistrellus pipistrellus	0.503	0.547	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
852.8715	852.8791	46953.0	64360.0	Pipistrellus pipistrellus	0.569	0.643	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
853.2655	853.2726	49531.0	63599.0	Pipistrellus pipistrellus	0.474	0.502	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
853.3505	853.3564	46093.0	62247.0	Pipistrellus pipistrellus	0.487	0.529	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
853.4345	853.4401	48671.0	61118.0	Pipistrellus pipistrellus	0.517	0.537	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
853.6905	853.6957	48671.0	62454.0	Pipistrellus pipistrellus	0.477	0.51	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
853.7685	853.7732	52109.0	64387.0	Pipistrellus pipistrellus	0.497	0.546	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
1561.0675	1561.0728	47812.0	58976.0	Pipistrellus pipistrellus	0.531	0.564	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
1561.6945	1561.7012	47812.0	62170.0	Pipistrellus pipistrellus	0.552	0.575	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
1561.9045	1561.9146	44375.0	62079.0	Pipistrellus pipistrellus	0.291	0.5	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
1563.1605	1563.1658	44375.0	61153.0	Pipistrellus pipistrellus	0.442	0.574	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
1610.8265	1610.8326	47812.0	62341.0	Pipistrellus pipistrellus	0.44	0.534	-1	Echolocation	/mnt/ubna_data_02/recover-20220828/UBNA_009/20220829_090000.WAV	Foliage	recover-20220828	9
