Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card
1184.4735	1184.4893	22890.0	28842.0	Nyctalus leisleri	0.253	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1184.7225	1184.7385	22890.0	27208.0	Nyctalus leisleri	0.317	0.551	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1184.9025	1184.9182	22890.0	29638.0	Nyctalus noctula	0.358	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1185.2035	1185.2179	23750.0	28937.0	Nyctalus leisleri	0.258	0.501	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1185.3545	1185.373	22890.0	29523.0	Nyctalus noctula	0.322	0.572	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1199.5715	1199.5788	40937.0	55419.0	Pipistrellus nathusii	0.461	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1201.0825	1201.0915	40078.0	56335.0	Pipistrellus nathusii	0.452	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1201.2135	1201.2214	38359.0	53117.0	Pipistrellus nathusii	0.501	0.592	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1214.0185	1214.0264	39218.0	58245.0	Pipistrellus nathusii	0.492	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1214.6295	1214.6383	41796.0	49026.0	Pipistrellus nathusii	0.472	0.506	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1214.7655	1214.7711	41796.0	58535.0	Pipistrellus nathusii	0.238	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.2565	1227.2637	38359.0	49467.0	Pipistrellus nathusii	0.493	0.587	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.3495	1227.3579	37500.0	53201.0	Pipistrellus nathusii	0.428	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.4245	1227.4321	40078.0	51616.0	Pipistrellus nathusii	0.425	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.5105	1227.5175	39218.0	52671.0	Pipistrellus nathusii	0.484	0.579	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.5865	1227.5947	38359.0	56636.0	Pipistrellus nathusii	0.482	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.6555	1227.6612	38359.0	55319.0	Pipistrellus nathusii	0.392	0.617	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1227.7215	1227.7275	38359.0	55740.0	Pipistrellus nathusii	0.344	0.511	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1228.3685	1228.3759	40078.0	49928.0	Pipistrellus nathusii	0.433	0.563	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1229.3305	1229.3377	42656.0	56176.0	Pipistrellus nathusii	0.387	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1232.5705	1232.5776	38359.0	45039.0	Pipistrellus nathusii	0.475	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1232.7565	1232.7633	39218.0	45764.0	Pipistrellus nathusii	0.455	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1233.3085	1233.3154	40937.0	47203.0	Pipistrellus nathusii	0.507	0.533	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1235.7805	1235.7871	41796.0	50747.0	Pipistrellus nathusii	0.482	0.581	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1238.5145	1238.525	27187.0	34095.0	Eptesicus serotinus	0.266	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1240.6275	1240.6342	40078.0	47902.0	Pipistrellus nathusii	0.442	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1240.6925	1240.6994	40078.0	46701.0	Pipistrellus nathusii	0.447	0.5	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1240.8955	1240.9008	37500.0	50654.0	Pipistrellus nathusii	0.198	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1242.8425	1242.848	36640.0	50287.0	Pipistrellus nathusii	0.289	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.1295	1243.1351	40078.0	54742.0	Pipistrellus nathusii	0.503	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.2055	1243.2112	38359.0	55228.0	Pipistrellus nathusii	0.291	0.555	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.3175	1243.3223	36640.0	52328.0	Myotis daubentonii	0.269	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.6025	1243.608	38359.0	57490.0	Pipistrellus nathusii	0.397	0.541	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.6865	1243.6919	36640.0	52622.0	Pipistrellus nathusii	0.226	0.519	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.7805	1243.7865	37500.0	47703.0	Pipistrellus nathusii	0.544	0.636	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.8675	1243.8756	39218.0	51831.0	Pipistrellus nathusii	0.561	0.618	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1243.9565	1243.9637	37500.0	44873.0	Pipistrellus nathusii	0.486	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.0525	1244.0597	37500.0	53371.0	Pipistrellus nathusii	0.503	0.626	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.1445	1244.1506	37500.0	54830.0	Pipistrellus nathusii	0.536	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.2295	1244.2362	38359.0	48687.0	Pipistrellus nathusii	0.475	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.4685	1244.4748	39218.0	55937.0	Pipistrellus nathusii	0.544	0.603	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.5575	1244.5649	40937.0	53449.0	Pipistrellus nathusii	0.534	0.56	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.8225	1244.8295	40078.0	55375.0	Pipistrellus nathusii	0.459	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.8905	1244.8978	39218.0	52098.0	Pipistrellus nathusii	0.581	0.644	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1244.9625	1244.9715	39218.0	51853.0	Pipistrellus nathusii	0.562	0.593	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1245.2565	1245.2642	41796.0	50909.0	Pipistrellus nathusii	0.474	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1245.4615	1245.4715	29765.0	36215.0	Eptesicus serotinus	0.233	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1247.7205	1247.7293	29765.0	38590.0	Eptesicus serotinus	0.323	0.538	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1248.1265	1248.1381	28906.0	38188.0	Eptesicus serotinus	0.391	0.561	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1248.2405	1248.2532	28046.0	38803.0	Eptesicus serotinus	0.448	0.557	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1248.5095	1248.5212	28046.0	37739.0	Eptesicus serotinus	0.409	0.618	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1249.4735	1249.4815	40937.0	50509.0	Pipistrellus nathusii	0.425	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1251.7155	1251.7245	43515.0	48834.0	Pipistrellus nathusii	0.213	0.505	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1252.3495	1252.3567	38359.0	48866.0	Pipistrellus nathusii	0.381	0.534	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1252.5205	1252.5278	37500.0	44415.0	Pipistrellus nathusii	0.414	0.516	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1252.8185	1252.8261	38359.0	47895.0	Pipistrellus nathusii	0.499	0.562	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1252.9085	1252.9161	37500.0	50063.0	Pipistrellus nathusii	0.471	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1252.9965	1253.0041	39218.0	47180.0	Pipistrellus nathusii	0.506	0.594	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.0835	1253.0944	40078.0	55947.0	Pipistrellus nathusii	0.548	0.62	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.1665	1253.1736	38359.0	49689.0	Pipistrellus nathusii	0.508	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.2435	1253.2504	38359.0	52280.0	Pipistrellus nathusii	0.474	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.3315	1253.3372	38359.0	57123.0	Pipistrellus nathusii	0.414	0.515	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.3855	1253.3909	38359.0	53354.0	Pipistrellus nathusii	0.218	0.513	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.4905	1253.4962	38359.0	57830.0	Pipistrellus nathusii	0.275	0.537	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.6345	1253.6401	40078.0	59114.0	Pipistrellus nathusii	0.401	0.574	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.6985	1253.7042	39218.0	55996.0	Pipistrellus nathusii	0.334	0.559	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1253.8795	1253.8857	38359.0	49778.0	Pipistrellus nathusii	0.352	0.518	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1260.5805	1260.5859	39218.0	53960.0	Pipistrellus nathusii	0.445	0.591	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1260.6645	1260.6716	38359.0	46538.0	Pipistrellus nathusii	0.446	0.554	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1260.7475	1260.7542	39218.0	56194.0	Pipistrellus nathusii	0.473	0.604	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1260.8375	1260.8442	39218.0	54666.0	Pipistrellus nathusii	0.533	0.621	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1260.9245	1260.9311	40078.0	55057.0	Pipistrellus nathusii	0.579	0.686	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1261.0985	1261.106	39218.0	58568.0	Pipistrellus nathusii	0.515	0.639	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1262.1105	1262.1176	40078.0	49337.0	Pipistrellus nathusii	0.465	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1262.3315	1262.3396	40078.0	50596.0	Pipistrellus nathusii	0.462	0.615	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.0625	1264.0678	37500.0	50438.0	Pipistrellus nathusii	0.259	0.52	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.4055	1264.4125	38359.0	52231.0	Pipistrellus nathusii	0.571	0.649	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.4635	1264.4704	40078.0	50020.0	Pipistrellus nathusii	0.417	0.507	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.5465	1264.5557	39218.0	50874.0	Pipistrellus nathusii	0.459	0.536	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.8055	1264.8125	39218.0	47824.0	Pipistrellus nathusii	0.492	0.601	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.9025	1264.9093	38359.0	48735.0	Pipistrellus nathusii	0.447	0.55	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1264.9885	1264.996	39218.0	46545.0	Pipistrellus nathusii	0.399	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1265.1595	1265.1653	38359.0	56678.0	Pipistrellus nathusii	0.343	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1265.2515	1265.2598	38359.0	50900.0	Pipistrellus nathusii	0.524	0.646	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1265.3345	1265.341	36640.0	50570.0	Pipistrellus nathusii	0.34	0.577	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1265.4155	1265.4219	37500.0	44879.0	Pipistrellus nathusii	0.477	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1268.1495	1268.1585	38359.0	46285.0	Pipistrellus nathusii	0.487	0.61	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1268.2495	1268.2572	38359.0	51081.0	Pipistrellus nathusii	0.361	0.552	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1268.3435	1268.3522	40078.0	46539.0	Pipistrellus nathusii	0.47	0.535	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1268.5095	1268.5162	38359.0	47436.0	Pipistrellus nathusii	0.45	0.576	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1270.5155	1270.5225	37500.0	46821.0	Pipistrellus nathusii	0.473	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1270.6125	1270.6202	38359.0	50783.0	Pipistrellus nathusii	0.515	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1270.7035	1270.7104	38359.0	54147.0	Pipistrellus nathusii	0.448	0.594	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1270.8035	1270.8104	39218.0	50871.0	Pipistrellus nathusii	0.606	0.677	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1270.9015	1270.9091	37500.0	50369.0	Pipistrellus nathusii	0.548	0.613	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.0005	1271.0075	38359.0	52975.0	Pipistrellus nathusii	0.509	0.627	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.0955	1271.1033	36640.0	54888.0	Pipistrellus nathusii	0.305	0.53	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.1915	1271.1972	35781.0	56414.0	Pipistrellus nathusii	0.244	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.2855	1271.2914	36640.0	54779.0	Pipistrellus nathusii	0.278	0.54	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.3715	1271.3777	36640.0	48372.0	Pipistrellus nathusii	0.5	0.612	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.4475	1271.4532	35781.0	51991.0	Pipistrellus nathusii	0.259	0.544	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.5235	1271.5301	35781.0	51890.0	Pipistrellus nathusii	0.341	0.569	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.5995	1271.6051	34921.0	52287.0	Pipistrellus nathusii	0.242	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.6785	1271.6842	37500.0	52583.0	Pipistrellus nathusii	0.318	0.582	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1271.7565	1271.7623	35781.0	52670.0	Myotis daubentonii	0.2	0.527	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1272.4545	1272.4613	38359.0	65647.0	Pipistrellus nathusii	0.313	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1273.0525	1273.0591	39218.0	60593.0	Pipistrellus nathusii	0.34	0.5	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1273.3185	1273.3259	38359.0	58801.0	Pipistrellus nathusii	0.385	0.558	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1273.5945	1273.602	38359.0	52951.0	Pipistrellus nathusii	0.406	0.542	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1273.8675	1273.8758	36640.0	56446.0	Pipistrellus nathusii	0.373	0.517	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1273.9605	1273.9674	36640.0	54422.0	Pipistrellus nathusii	0.277	0.553	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1274.1555	1274.1621	38359.0	57801.0	Pipistrellus nathusii	0.499	0.548	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1274.2475	1274.2543	38359.0	57958.0	Pipistrellus nathusii	0.538	0.619	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
1274.5265	1274.5344	39218.0	61742.0	Pipistrellus nathusii	0.431	0.528	-1	Echolocation	/mnt/ubna_data_01/recover-20220804/UBNA_002/20220804_040000.WAV	Foliage	recover-20220804	2
